id,po_id,po_number,vendor_id,vendor_name,requester_id,requester_name,department_id,department_name,po_date,expected_delivery_date,received_date,currency,payment_term_id,payment_term_name,subtotal,tax,shipping,total,po_status,approval_status,approved_by,approved_at,received_status,shipping_terms,delivery_address,notes,created_at,created_by
387,PO0387,PO-2025-0387,VEND036,Kuehne + Nagel,EMP039,David Nguyen,DEPT009,Warehouse & Logistics,2025-06-16,2025-07-21,2025-07-20,INR,PT003,Net 30,437164.49,78689.61,0,515854.1,Open,Approved,EMP019,2025-06-20,Not Received,FOB Destination,"493 Main St, Chicago, AZ 15250",Call before delivery,2025-06-16T14:00:00Z,IT Team
388,PO0388,PO-2023-0388,VEND091,Ingersoll Rand,EMP017,Michelle Chen,DEPT007,Marketing,2023-08-05,2023-08-29,None,GBP,PT003,Net 30,233743.76,0,0,233743.76,Open,Approved,EMP039,2023-08-12,Not Received,FOB Origin,"193 Market St, Phoenix, IL 29957",Call before delivery,2023-08-05T12:00:00Z,Procurement Team
389,PO0389,PO-2026-0389,VEND017,Pinnacle Partners,EMP019,Rachel Rodriguez,DEPT009,Warehouse & Logistics,2026-12-31,2027-02-07,2027-02-05,CHF,PT007,2/10 Net 30,294653.07,0,0,294653.07,Open,Approved,EMP030,2027-01-01,Not Received,FOB Origin,"507 Park Blvd, Chicago, AZ 24492",Call before delivery,2026-12-31T14:00:00Z,IT Team
390,PO0390,PO-2023-0390,VEND088,Makita Corporation,EMP009,Thomas Brown,DEPT009,Warehouse & Logistics,2023-08-28,2023-09-14,2023-09-09,CHF,PT006,Net 90,238134.64,23813.46,0,261948.1,Closed,Approved,EMP029,2023-09-04,Fully Received,FOB Destination,"992 Oak Ave, Los Angeles, CA 55300",Keep in warehouse,2023-08-28T12:00:00Z,Marketing Team
391,PO0391,PO-2026-0391,VEND090,Snap-on Incorporated,EMP039,David Nguyen,DEPT009,Warehouse & Logistics,2026-08-14,2026-09-13,None,GBP,PT006,Net 90,406924.34,81384.87,2270.99,490580.2,Open,Approved,EMP030,2026-08-19,Not Received,CIF,"338 Park Blvd, Phoenix, CA 96776",Call before delivery,2026-08-14T09:00:00Z,Procurement Team
392,PO0392,PO-2025-0392,VEND079,UniFirst Corporation,EMP031,Charles Robinson,DEPT001,Finance,2025-02-24,2025-04-06,2025-04-11,USD,PT002,Net 15,271087.58,0,4983.37,276070.95,Closed,Approved,EMP024,2025-03-02,Fully Received,Ex-Works,"978 Market St, New York, IL 73848",Expedite shipping,2025-02-24T10:00:00Z,IT Team
393,PO0393,PO-2023-0393,VEND003,IMPORTING COMPANY,EMP009,Thomas Brown,DEPT009,Warehouse & Logistics,2023-09-11,2023-10-19,2023-10-19,GBP,PT003,Net 30,181541.91,18154.19,2281.87,201977.97,Closed,Approved,EMP005,2023-09-12,Fully Received,FOB Origin,"305 Main St, Los Angeles, IL 45210",Urgent,2023-09-11T12:00:00Z,IT Team
394,PO0394,PO-2026-0394,VEND090,Snap-on Incorporated,EMP017,Michelle Chen,DEPT007,Marketing,2026-05-31,2026-07-07,None,GBP,PT004,Net 45,492024.51,88564.41,0,580588.92,Open,Draft,None,None,Not Received,FOB Destination,"570 Oak Ave, New York, NY 81651",Expedite shipping,2026-05-31T08:00:00Z,HR Team
395,PO0395,PO-2025-0395,VEND055,Deloitte & Touche LLP,EMP027,Nancy Davis,DEPT007,Marketing,2025-08-28,2025-09-12,2025-09-11,EUR,PT001,Immediate,201008.56,0,0,201008.56,Open,Approved,EMP018,2025-08-30,Not Received,FOB Destination,"965 Oak Ave, Houston, IL 64658",,2025-08-28T14:00:00Z,HR Team
396,PO0396,PO-2023-0396,VEND097,Goodyear Tire & Rubber,EMP009,Thomas Brown,DEPT009,Warehouse & Logistics,2023-01-12,2023-02-17,None,GBP,PT006,Net 90,286350.19,14317.51,4061.73,304729.43,Closed,Approved,EMP036,2023-01-16,Fully Received,Ex-Works,"221 Main St, Los Angeles, NY 83077",Expedite shipping,2023-01-12T17:00:00Z,HR Team
397,PO0397,PO-2026-0397,VEND094,Timken Company,EMP012,Jennifer Park,DEPT002,Procurement,2026-10-20,2026-11-10,None,SEK,PT004,Net 45,15248.05,3049.61,4799.09,23096.75,Closed,Approved,EMP004,2026-10-25,Fully Received,FOB Origin,"162 Park Blvd, Phoenix, IL 20106",Expedite shipping,2026-10-20T12:00:00Z,Finance Team
398,PO0398,PO-2026-0398,VEND022,Siemens AG,EMP022,Cynthia Lewis,DEPT002,Procurement,2026-02-06,2026-03-20,None,USD,PT006,Net 90,89927.36,17985.47,871.18,108784.01,Pending Approval,Approved,EMP038,2026-02-07,Not Received,CIF,"117 Park Blvd, Phoenix, TX 16161",,2026-02-06T17:00:00Z,Finance Team
399,PO0399,PO-2026-0399,VEND052,Moody's Analytics,EMP028,Peter Garcia,DEPT008,Legal & Compliance,2026-04-25,2026-05-20,2026-05-25,GBP,PT001,Immediate,429931.91,85986.38,1911.87,517830.16,Cancelled,Rejected,None,None,Not Received,FOB Origin,"503 Market St, Phoenix, AZ 91665",Keep in warehouse,2026-04-25T09:00:00Z,Sales Team
400,PO0400,PO-2023-0400,VEND034,C.H. Robinson Worldwide,EMP022,Cynthia Lewis,DEPT002,Procurement,2023-09-30,2023-10-22,2023-10-17,SEK,PT003,Net 30,190445.1,19044.51,0,209489.61,Open,Approved,EMP011,2023-10-07,Not Received,FOB Destination,"431 Park Blvd, Houston, TX 95776",Keep in warehouse,2023-09-30T13:00:00Z,HR Team
401,PO0401,PO-2024-0401,VEND078,Cintas Corporation,EMP040,Melissa Torres,DEPT010,Executive Management,2024-03-26,2024-05-09,2024-05-09,USD,PT006,Net 90,316680.35,31668.03,699.03,349047.41,Open,Approved,EMP023,2024-03-30,Not Received,FOB Destination,"450 Park Blvd, Phoenix, TX 58782",Call before delivery,2024-03-26T10:00:00Z,IT Team
402,PO0402,PO-2023-0402,VEND025,ABB Ltd,EMP038,Stephanie Hall,DEPT008,Legal & Compliance,2023-11-13,2023-12-03,None,GBP,PT006,Net 90,73594.34,0,2204.24,75798.58,Partially Received,Approved,EMP036,2023-11-17,Partially Received,FOB Destination,"437 Main St, Los Angeles, NY 54096",,2023-11-13T10:00:00Z,HR Team
403,PO0403,PO-2026-0403,VEND008,DHL Express,EMP021,Brian Thompson,DEPT001,Finance,2026-04-17,2026-05-18,2026-05-17,INR,PT002,Net 15,448987.52,0,0,448987.52,Pending Approval,Approved,EMP011,2026-04-21,Not Received,FOB Destination,"666 Main St, New York, AZ 36460",Call before delivery,2026-04-17T09:00:00Z,Finance Team
404,PO0404,PO-2024-0404,VEND079,UniFirst Corporation,EMP005,Robert Kim,DEPT005,Human Resources,2024-06-30,2024-08-05,None,USD,PT002,Net 15,54081.27,5408.13,362.46,59851.86,Pending Approval,Submitted,None,None,Not Received,Ex-Works,"846 Oak Ave, New York, TX 58219",Keep in warehouse,2024-06-30T08:00:00Z,Finance Team
405,PO0405,PO-2023-0405,VEND003,IMPORTING COMPANY,EMP009,Thomas Brown,DEPT009,Warehouse & Logistics,2023-02-16,2023-03-25,2023-03-28,GBP,PT003,Net 30,76328.24,13739.08,4265.77,94333.09,Partially Received,Approved,EMP012,2023-02-20,Partially Received,FOB Destination,"921 Main St, Chicago, AZ 81443",Keep in warehouse,2023-02-16T15:00:00Z,Finance Team
406,PO0406,PO-2025-0406,VEND058,KPMG LLP,EMP037,Christopher Lee,DEPT007,Marketing,2025-11-17,2025-12-07,2025-12-02,GBP,PT007,2/10 Net 30,58471.28,10524.83,0,68996.11,Open,Approved,EMP033,2025-11-18,Not Received,Ex-Works,"975 Market St, Los Angeles, TX 85280",Call before delivery,2025-11-17T16:00:00Z,Procurement Team
407,PO0407,PO-2026-0407,VEND100,ZF Friedrichshafen AG,EMP034,Angela Martinez,DEPT004,Information Technology,2026-07-11,2026-08-11,2026-08-10,USD,PT003,Net 30,281996.32,56399.26,0,338395.58,Partially Received,Approved,EMP038,2026-07-18,Partially Received,CIF,"111 Park Blvd, Phoenix, AZ 95620",Expedite shipping,2026-07-11T10:00:00Z,Sales Team
408,PO0408,PO-2023-0408,VEND037,Atlas Air Worldwide,EMP024,Kimberly White,DEPT004,Information Technology,2023-02-21,2023-03-08,2023-03-09,CHF,PT006,Net 90,328203.63,32820.36,0,361023.99,Partially Received,Submitted,None,None,Partially Received,CIF,"670 Main St, Houston, CA 19822",,2023-02-21T13:00:00Z,Sales Team
409,PO0409,PO-2026-0409,VEND049,Parker Hannifin Corporation,EMP035,Joseph Wilson,DEPT005,Human Resources,2026-11-14,2026-12-02,None,USD,PT006,Net 90,430976.42,43097.64,0,474074.06,Open,Draft,None,None,Not Received,FOB Destination,"465 Park Blvd, New York, NY 66159",Keep in warehouse,2026-11-14T11:00:00Z,Sales Team
410,PO0410,PO-2023-0410,VEND082,Grainger Inc.,EMP038,Stephanie Hall,DEPT008,Legal & Compliance,2023-05-27,2023-07-01,2023-07-05,GBP,PT007,2/10 Net 30,235902.08,47180.42,0,283082.5,Closed,Approved,EMP027,2023-06-03,Fully Received,FOB Destination,"764 Oak Ave, Los Angeles, NY 44654",,2023-05-27T08:00:00Z,Sales Team
411,PO0411,PO-2025-0411,VEND023,Caterpillar Inc.,EMP012,Jennifer Park,DEPT002,Procurement,2025-07-16,2025-08-27,None,INR,PT002,Net 15,357360.19,64324.83,4475.25,426160.27,Pending Approval,Approved,EMP024,2025-07-19,Not Received,Ex-Works,"229 Oak Ave, Houston, TX 74632",Call before delivery,2025-07-16T13:00:00Z,Finance Team
412,PO0412,PO-2025-0412,VEND098,Michelin North America,EMP020,Laura Adams,DEPT010,Executive Management,2025-08-03,2025-09-04,2025-09-09,USD,PT001,Immediate,153148.26,0,0,153148.26,Partially Received,Approved,EMP021,2025-08-05,Partially Received,FOB Destination,"940 Park Blvd, Phoenix, NY 79709",Call before delivery,2025-08-03T10:00:00Z,Sales Team
413,PO0413,PO-2025-0413,VEND090,Snap-on Incorporated,EMP030,Elizabeth Miller,DEPT010,Executive Management,2025-04-05,2025-05-06,None,GBP,PT007,2/10 Net 30,113678.68,0,0,113678.68,Partially Received,Approved,EMP032,2025-04-09,Partially Received,Ex-Works,"406 Market St, New York, NY 26699",Expedite shipping,2025-04-05T13:00:00Z,HR Team
414,PO0414,PO-2023-0414,VEND010,Tech Solutions Ltd,EMP004,Jessica Martinez,DEPT004,Information Technology,2023-08-21,2023-09-07,2023-09-03,USD,PT003,Net 30,452550.35,22627.52,0,475177.87,Open,Submitted,None,None,Not Received,CIF,"143 Park Blvd, New York, IL 14760",Expedite shipping,2023-08-21T11:00:00Z,HR Team
415,PO0415,PO-2024-0415,VEND090,Snap-on Incorporated,EMP015,Mark Davis,DEPT005,Human Resources,2024-09-16,2024-10-04,2024-10-01,GBP,PT007,2/10 Net 30,473766.54,85277.98,0,559044.52,Closed,Approved,EMP017,2024-09-19,Fully Received,FOB Origin,"138 Main St, New York, IL 88571",Urgent,2024-09-16T12:00:00Z,HR Team
416,PO0416,PO-2026-0416,VEND031,FedEx Corporation,EMP037,Christopher Lee,DEPT007,Marketing,2026-02-13,2026-03-06,2026-03-03,SEK,PT006,Net 90,108099.81,21619.96,4501.85,134221.62,Closed,Approved,EMP037,2026-02-20,Fully Received,CIF,"579 Park Blvd, Phoenix, TX 37380",Urgent,2026-02-13T14:00:00Z,Procurement Team
417,PO0417,PO-2024-0417,VEND064,Aramark Corporation,EMP028,Peter Garcia,DEPT008,Legal & Compliance,2024-05-29,2024-06-22,2024-06-24,EUR,PT006,Net 90,350401.64,63072.3,3963.19,417437.13,Closed,Draft,None,None,Fully Received,CIF,"768 Main St, New York, IL 86783",Urgent,2024-05-29T08:00:00Z,IT Team
418,PO0418,PO-2023-0418,VEND066,Jones Lang LaSalle,EMP039,David Nguyen,DEPT009,Warehouse & Logistics,2023-07-26,2023-08-15,2023-08-19,CHF,PT004,Net 45,67023.53,6702.35,0,73725.88,Closed,Approved,EMP001,2023-07-29,Fully Received,FOB Origin,"713 Main St, Houston, AZ 82363",Call before delivery,2023-07-26T08:00:00Z,HR Team
419,PO0419,PO-2025-0419,VEND053,S&P Global Inc.,EMP034,Angela Martinez,DEPT004,Information Technology,2025-10-15,2025-11-02,2025-11-02,SEK,PT005,Net 60,170815.55,17081.56,990.33,188887.44,Closed,Approved,EMP002,2025-10-22,Fully Received,CIF,"809 Park Blvd, Phoenix, TX 53440",,2025-10-15T16:00:00Z,Marketing Team
420,PO0420,PO-2025-0420,VEND023,Caterpillar Inc.,EMP025,Jason Harris,DEPT005,Human Resources,2025-09-09,2025-10-16,2025-10-20,INR,PT004,Net 45,376105,67698.9,0,443803.9,Partially Received,Approved,EMP008,2025-09-10,Partially Received,Ex-Works,"600 Market St, New York, IL 12046",Urgent,2025-09-09T17:00:00Z,Sales Team
421,PO0421,PO-2025-0421,VEND043,Cisco Systems Inc.,EMP040,Melissa Torres,DEPT010,Executive Management,2025-05-26,2025-07-09,2025-07-08,GBP,PT003,Net 30,242115.84,43580.85,0,285696.69,Partially Received,Approved,EMP008,2025-05-27,Partially Received,FOB Destination,"734 Oak Ave, Houston, IL 43263",Urgent,2025-05-26T14:00:00Z,HR Team
422,PO0422,PO-2026-0422,VEND036,Kuehne + Nagel,EMP005,Robert Kim,DEPT005,Human Resources,2026-07-16,2026-08-27,2026-08-31,INR,PT001,Immediate,38841.78,1942.09,0,40783.87,Open,Rejected,None,None,Not Received,FOB Destination,"732 Market St, New York, IL 28023",Keep in warehouse,2026-07-16T14:00:00Z,Procurement Team
423,PO0423,PO-2023-0423,VEND078,Cintas Corporation,EMP002,Sarah Williams,DEPT002,Procurement,2023-05-02,2023-05-29,None,USD,PT003,Net 30,123856.22,22294.12,0,146150.34,Pending Approval,Approved,EMP036,2023-05-06,Not Received,Ex-Works,"880 Main St, New York, CA 90932",,2023-05-02T10:00:00Z,Sales Team
424,PO0424,PO-2024-0424,VEND028,Emerson Electric Co.,EMP016,Steven Park,DEPT006,Sales,2024-12-19,2025-01-17,2025-01-15,INR,PT002,Net 15,229588.12,45917.62,0,275505.74,Closed,Approved,EMP017,2024-12-25,Fully Received,FOB Origin,"296 Oak Ave, Chicago, CA 26232",Urgent,2024-12-19T11:00:00Z,Sales Team
425,PO0425,PO-2026-0425,VEND047,Apple Inc.,EMP030,Elizabeth Miller,DEPT010,Executive Management,2026-07-03,2026-08-08,2026-08-10,GBP,PT006,Net 90,307816.49,55406.97,0,363223.46,Closed,Submitted,None,None,Fully Received,FOB Destination,"911 Oak Ave, Chicago, IL 33140",Keep in warehouse,2026-07-03T08:00:00Z,Marketing Team
426,PO0426,PO-2023-0426,VEND084,McMaster-Carr,EMP020,Laura Adams,DEPT010,Executive Management,2023-05-11,2023-06-16,2023-06-20,GBP,PT005,Net 60,454258.13,0,1208.61,455466.74,Open,Approved,EMP024,2023-05-17,Not Received,CIF,"936 Main St, New York, AZ 53013",Call before delivery,2023-05-11T16:00:00Z,Sales Team
427,PO0427,PO-2023-0427,VEND064,Aramark Corporation,EMP032,Susan Clark,DEPT002,Procurement,2023-10-23,2023-11-30,None,EUR,PT005,Net 60,131170.29,13117.03,1720.19,146007.51,Closed,Approved,EMP016,2023-10-24,Fully Received,Ex-Works,"106 Oak Ave, Phoenix, NY 14424",Urgent,2023-10-23T16:00:00Z,Finance Team
428,PO0428,PO-2024-0428,VEND051,Thomson Reuters,EMP001,David Chen,DEPT001,Finance,2024-08-02,2024-08-26,2024-08-29,USD,PT004,Net 45,68015.16,12242.73,0,80257.89,Open,Submitted,None,None,Not Received,CIF,"601 Oak Ave, Phoenix, NY 77341",Call before delivery,2024-08-02T16:00:00Z,Marketing Team
429,PO0429,PO-2025-0429,VEND044,IBM Corporation,EMP037,Christopher Lee,DEPT007,Marketing,2025-12-23,2026-01-13,None,SEK,PT004,Net 45,153867.28,27696.11,0,181563.39,Open,Approved,EMP011,2025-12-26,Not Received,FOB Origin,"626 Oak Ave, Chicago, IL 63651",,2025-12-23T11:00:00Z,Finance Team
430,PO0430,PO-2026-0430,VEND070,Tyco International,EMP034,Angela Martinez,DEPT004,Information Technology,2026-03-01,2026-04-02,2026-04-04,GBP,PT006,Net 90,87476.4,8747.64,1972.92,98196.96,Open,Submitted,None,None,Not Received,Ex-Works,"504 Park Blvd, Phoenix, TX 52225",,2026-03-01T13:00:00Z,IT Team
431,PO0431,PO-2023-0431,VEND050,Festo AG & Co. KG,EMP027,Nancy Davis,DEPT007,Marketing,2023-09-17,2023-10-19,2023-10-24,INR,PT007,2/10 Net 30,186789.24,33622.06,1183.58,221594.88,Pending Approval,Approved,EMP023,2023-09-22,Not Received,FOB Destination,"920 Main St, New York, TX 11672",Urgent,2023-09-17T12:00:00Z,HR Team
432,PO0432,PO-2026-0432,VEND019,Vanguard Tech,EMP033,Timothy Rodriguez,DEPT003,Operations,2026-07-21,2026-08-16,None,USD,PT007,2/10 Net 30,169778.51,0,0,169778.51,Pending Approval,Approved,EMP021,2026-07-28,Not Received,FOB Origin,"209 Main St, Phoenix, TX 83103",Keep in warehouse,2026-07-21T11:00:00Z,Procurement Team
433,PO0433,PO-2023-0433,VEND061,Bain & Company,EMP005,Robert Kim,DEPT005,Human Resources,2023-03-13,2023-03-29,2023-04-03,INR,PT007,2/10 Net 30,85279.65,4263.98,0,89543.63,Pending Approval,Approved,EMP015,2023-03-19,Not Received,Ex-Works,"389 Main St, Phoenix, TX 67343",Keep in warehouse,2023-03-13T11:00:00Z,Sales Team
434,PO0434,PO-2026-0434,VEND098,Michelin North America,EMP035,Joseph Wilson,DEPT005,Human Resources,2026-07-17,2026-08-13,2026-08-12,USD,PT004,Net 45,318889.07,15944.45,0,334833.52,Closed,Submitted,None,None,Fully Received,FOB Destination,"701 Oak Ave, Houston, AZ 38780",,2026-07-17T17:00:00Z,IT Team
435,PO0435,PO-2024-0435,VEND100,ZF Friedrichshafen AG,EMP029,Jennifer Lee,DEPT009,Warehouse & Logistics,2024-03-08,2024-04-13,None,USD,PT001,Immediate,304184.67,30418.47,0,334603.14,Closed,Approved,EMP031,2024-03-13,Fully Received,Ex-Works,"232 Main St, Phoenix, IL 21393",Call before delivery,2024-03-08T11:00:00Z,HR Team
436,PO0436,PO-2026-0436,VEND012,Elite Services,EMP040,Melissa Torres,DEPT010,Executive Management,2026-09-01,2026-10-06,2026-10-09,SEK,PT001,Immediate,490779.34,24538.97,3005.69,518324,Open,Approved,EMP027,2026-09-05,Not Received,Ex-Works,"682 Main St, Houston, TX 30194",Expedite shipping,2026-09-01T12:00:00Z,HR Team
437,PO0437,PO-2026-0437,VEND043,Cisco Systems Inc.,EMP025,Jason Harris,DEPT005,Human Resources,2026-07-18,2026-08-08,2026-08-05,GBP,PT005,Net 60,36760.19,6616.83,0,43377.02,Open,Approved,EMP010,2026-07-19,Not Received,FOB Destination,"230 Main St, New York, AZ 33935",Call before delivery,2026-07-18T17:00:00Z,Marketing Team
438,PO0438,PO-2025-0438,VEND021,Johnson Controls,EMP026,Amanda Thomas,DEPT006,Sales,2025-10-27,2025-11-22,2025-11-20,USD,PT004,Net 45,136703.59,6835.18,2423.41,145962.18,Open,Approved,EMP023,2025-10-29,Not Received,FOB Destination,"948 Main St, Houston, NY 50325",Call before delivery,2025-10-27T08:00:00Z,Procurement Team
439,PO0439,PO-2024-0439,VEND011,Global Supplies Inc,EMP024,Kimberly White,DEPT004,Information Technology,2024-06-20,2024-07-23,2024-07-22,SEK,PT006,Net 90,49718.49,9943.7,0,59662.19,Closed,Approved,EMP027,2024-06-27,Fully Received,FOB Destination,"897 Oak Ave, Chicago, TX 97554",Urgent,2024-06-20T12:00:00Z,Procurement Team
440,PO0440,PO-2025-0440,VEND069,ADT Inc.,EMP008,Maria Garcia,DEPT008,Legal & Compliance,2025-02-21,2025-03-25,2025-03-27,EUR,PT002,Net 15,223775.13,22377.51,634.09,246786.73,Open,Approved,EMP027,2025-02-24,Not Received,CIF,"591 Main St, Houston, AZ 37650",Expedite shipping,2025-02-21T12:00:00Z,Procurement Team
441,PO0441,PO-2026-0441,VEND097,Goodyear Tire & Rubber,EMP002,Sarah Williams,DEPT002,Procurement,2026-01-04,2026-01-31,None,GBP,PT005,Net 60,446465.45,89293.09,0,535758.54,Open,Approved,EMP006,2026-01-08,Not Received,FOB Destination,"740 Park Blvd, Houston, CA 15863",Call before delivery,2026-01-04T15:00:00Z,Procurement Team
442,PO0442,PO-2023-0442,VEND071,Waste Management Inc.,EMP037,Christopher Lee,DEPT007,Marketing,2023-09-25,2023-10-22,2023-10-24,EUR,PT006,Net 90,75347.15,7534.72,588.26,83470.13,Closed,Approved,EMP006,2023-09-29,Fully Received,FOB Origin,"832 Main St, New York, NY 40928",Keep in warehouse,2023-09-25T11:00:00Z,HR Team
443,PO0443,PO-2024-0443,VEND081,Kimberly-Clark Professional,EMP014,Lisa Johnson,DEPT004,Information Technology,2024-09-10,2024-09-29,2024-09-30,SEK,PT004,Net 45,161193.73,29014.87,0,190208.6,Closed,Approved,EMP007,2024-09-16,Fully Received,FOB Destination,"526 Main St, New York, IL 66804",Urgent,2024-09-10T12:00:00Z,Procurement Team
444,PO0444,PO-2026-0444,VEND060,Boston Consulting Group,EMP035,Joseph Wilson,DEPT005,Human Resources,2026-07-18,2026-08-24,2026-08-28,SEK,PT006,Net 90,244996.16,24499.62,4044.23,273540.01,Closed,Submitted,None,None,Fully Received,FOB Origin,"941 Market St, Chicago, IL 27048",Keep in warehouse,2026-07-18T12:00:00Z,Marketing Team
445,PO0445,PO-2023-0445,VEND002,Samira Hadid,EMP017,Michelle Chen,DEPT007,Marketing,2023-09-26,2023-10-12,2023-10-17,INR,PT005,Net 60,11782.17,0,3225.5,15007.67,Closed,Submitted,None,None,Fully Received,CIF,"127 Main St, Houston, IL 71072",Expedite shipping,2023-09-26T16:00:00Z,IT Team
446,PO0446,PO-2024-0446,VEND097,Goodyear Tire & Rubber,EMP034,Angela Martinez,DEPT004,Information Technology,2024-11-02,2024-12-10,2024-12-05,GBP,PT005,Net 60,206933.77,41386.75,0,248320.52,Open,Approved,EMP009,2024-11-08,Not Received,FOB Destination,"756 Park Blvd, New York, IL 45434",,2024-11-02T13:00:00Z,Sales Team
447,PO0447,PO-2023-0447,VEND070,Tyco International,EMP023,Richard Martinez,DEPT003,Operations,2023-06-05,2023-07-16,2023-07-15,GBP,PT003,Net 30,375534.23,37553.42,2598.02,415685.67,Closed,Approved,EMP018,2023-06-10,Fully Received,FOB Origin,"614 Main St, New York, CA 82617",Keep in warehouse,2023-06-05T16:00:00Z,Sales Team
448,PO0448,PO-2026-0448,VEND041,Salesforce.com Inc.,EMP036,Kimberly Wright,DEPT006,Sales,2026-02-21,2026-03-18,None,GBP,PT005,Net 60,96103.81,17298.69,0,113402.5,Closed,Approved,EMP025,2026-02-28,Fully Received,CIF,"431 Oak Ave, New York, NY 27776",,2026-02-21T14:00:00Z,HR Team
449,PO0449,PO-2026-0449,VEND072,Republic Services,EMP029,Jennifer Lee,DEPT009,Warehouse & Logistics,2026-05-28,2026-07-06,2026-07-04,SEK,PT004,Net 45,198070.98,35652.78,0,233723.76,Pending Approval,Approved,EMP032,2026-06-02,Not Received,CIF,"439 Market St, Houston, TX 94842",Expedite shipping,2026-05-28T13:00:00Z,Finance Team
450,PO0450,PO-2024-0450,VEND075,T-Mobile for Business,EMP002,Sarah Williams,DEPT002,Procurement,2024-11-14,2024-12-15,2024-12-12,GBP,PT007,2/10 Net 30,177740.64,17774.06,0,195514.7,Closed,Rejected,None,None,Fully Received,Ex-Works,"168 Park Blvd, Chicago, NY 20292",,2024-11-14T08:00:00Z,Procurement Team
451,PO0451,PO-2023-0451,VEND084,McMaster-Carr,EMP002,Sarah Williams,DEPT002,Procurement,2023-06-07,2023-06-26,None,GBP,PT002,Net 15,35160.04,1758,208.44,37126.48,Open,Approved,EMP005,2023-06-09,Not Received,FOB Destination,"245 Market St, Houston, NY 20762",Expedite shipping,2023-06-07T08:00:00Z,IT Team
452,PO0452,PO-2025-0452,VEND072,Republic Services,EMP011,Daniel Anderson,DEPT001,Finance,2025-02-16,2025-03-06,2025-03-11,SEK,PT001,Immediate,426719.88,21335.99,4415.31,452471.18,Partially Received,Submitted,None,None,Partially Received,FOB Origin,"834 Market St, Houston, AZ 59485",Expedite shipping,2025-02-16T16:00:00Z,Marketing Team
453,PO0453,PO-2024-0453,VEND037,Atlas Air Worldwide,EMP009,Thomas Brown,DEPT009,Warehouse & Logistics,2024-07-01,2024-08-14,None,CHF,PT002,Net 15,152438.56,0,1292.07,153730.63,Pending Approval,Approved,EMP004,2024-07-06,Not Received,Ex-Works,"583 Oak Ave, Phoenix, AZ 28792",,2024-07-01T09:00:00Z,Procurement Team
454,PO0454,PO-2023-0454,VEND091,Ingersoll Rand,EMP010,Patricia Taylor,DEPT010,Executive Management,2023-08-29,2023-10-10,2023-10-12,GBP,PT007,2/10 Net 30,112327.96,22465.59,0,134793.55,Closed,Approved,EMP034,2023-08-31,Fully Received,FOB Origin,"961 Market St, Houston, IL 12347",Expedite shipping,2023-08-29T14:00:00Z,IT Team
