id,invoice_id,invoice_number,po_number,po_id,vendor_id,vendor_name,invoice_date,due_date,currency,subtotal,discount,shipping,tax_rate,tax_amount,total,status,payment_status,payment_date,created_by,created_at,approved_by,approved_at,validation_status,validation_errors,ocr_confidence,attachment_name,notes
613,INVREC00613,INV-00613,PO-2024-1136,PO1136,VEND090,Snap-on Incorporated,2024-09-25,2024-10-25,GBP,398962.36,0,4410.57,5,19948.12,423321.05,Paid,Paid,2024-09-28,System Integration,2024-09-25T00:00:00Z,EMP021,2024-09-29,Passed,,91.1,INV-00613.pdf,Invoice under review.
614,INVREC00614,INV-00614,PO-2023-0368,PO0368,VEND055,Deloitte & Touche LLP,2023-12-11,2024-02-09,EUR,455130.39,0,0,10,45513.04,500643.43,Paid,Paid,2023-12-18,System Integration,2023-12-11T00:00:00Z,EMP005,2023-12-12,Passed,,98.1,INV-00614.pdf,Ready for payment.
615,INVREC00615,INV-00615,PO-2023-1057,PO1057,VEND061,Bain & Company,2023-09-28,2023-10-28,INR,28810.23,0,4797.21,0,0,33607.44,Rejected,Unpaid,None,Manual Entry,2023-09-28T00:00:00Z,EMP002,2023-10-02,Passed,,95,INV-00615.pdf,Payment pending approval.
616,INVREC00616,INV-00616,PO-2024-0848,PO0848,VEND086,W.W. Grainger International,2024-11-08,2024-11-08,EUR,44447.1,496.71,0,18,8000.48,52447.58,Paid,Paid,2024-11-08,System Integration,2024-11-08T00:00:00Z,EMP010,2024-11-14,Passed,,88.6,INV-00616.pdf,Invoice under review.
617,INVREC00617,INV-00617,PO-2023-0673,PO0673,VEND054,"FTI Consulting, Inc.",2023-11-23,2023-12-23,USD,212242.37,0,4127.32,20,42448.47,258818.16,Paid,Paid,2023-12-07,OCR Workflow,2023-11-23T00:00:00Z,EMP018,2023-11-30,Passed,,87.3,INV-00617.pdf,Ready for payment.
618,INVREC00618,INV-00618,PO-2026-1188,PO1188,VEND045,Hewlett Packard Enterprise,2026-09-10,2026-10-10,CHF,398277.15,0,0,10,39827.71,438104.86,Rejected,Unpaid,None,Manual Entry,2026-09-10T00:00:00Z,EMP013,2026-09-13,Passed,,95.5,INV-00618.pdf,Invoice under review.
619,INVREC00619,INV-00619,PO-2023-1151,PO1151,VEND016,New Horizons,2023-04-19,2023-05-19,GBP,264952.01,0,3192.11,0,0,268144.12,Rejected,Unpaid,None,Manual Entry,2023-04-19T00:00:00Z,EMP022,2023-04-22,Passed,,89.2,INV-00619.pdf,Payment pending approval.
620,INVREC00620,INV-00620,PO-2023-1195,PO1195,VEND034,C.H. Robinson Worldwide,2024-01-07,2024-02-06,SEK,322419.31,0,2254.98,20,64483.86,389158.15,Paid,Paid,2024-01-21,Manual Entry,2024-01-07T00:00:00Z,EMP010,2024-01-12,Passed,,85.5,INV-00620.pdf,Matched successfully against PO.
621,INVREC00621,INV-00621,PO-2025-0296,PO0296,VEND098,Michelin North America,2025-03-15,2025-04-14,USD,416844.26,0,521.6,10,41684.43,459050.29,Paid,Paid,2025-03-27,System Integration,2025-03-15T00:00:00Z,EMP010,2025-03-20,Passed,,99.6,INV-00621.pdf,Three-way match completed.
622,INVREC00622,INV-00622,PO-2026-0562,PO0562,VEND090,Snap-on Incorporated,2026-01-19,2026-02-18,GBP,329999.37,0,3657.2,5,16499.97,350156.54,Paid,Paid,2026-02-03,OCR Workflow,2026-01-19T00:00:00Z,EMP007,2026-01-22,Passed,,86.6,INV-00622.pdf,Matched successfully against PO.
623,INVREC00623,INV-00623,PO-2025-1119,PO1119,VEND005,Microsoft Corporation,2025-12-15,2026-01-29,SEK,47879.58,0,3961.33,5,2393.98,54234.89,Pending,Unpaid,None,OCR Workflow,2025-12-15T00:00:00Z,None,None,Pending Approval,,89.3,INV-00623.pdf,Invoice under review.
624,INVREC00624,INV-00624,PO-2025-0482,PO0482,VEND029,Rockwell Automation,2025-04-16,2025-04-16,USD,441078.82,0,0,0,0,441078.82,Paid,Paid,2025-04-16,System Integration,2025-04-16T00:00:00Z,EMP018,2025-04-17,Passed,,85.7,INV-00624.pdf,Three-way match completed.
625,INVREC00625,INV-00625,PO-2026-0013,PO0013,VEND040,SAP SE,2026-06-14,2026-07-14,INR,255901.83,0,1106.1,18,46062.33,303070.26,Pending,Unpaid,None,OCR Workflow,2026-06-14T00:00:00Z,None,None,Pending Approval,,96.4,INV-00625.pdf,Three-way match completed.
626,INVREC00626,INV-00626,PO-2023-0740,PO0740,VEND053,S&P Global Inc.,2023-05-01,2023-05-31,SEK,112384.27,0,0,20,22476.85,134861.12,Paid,Paid,2023-05-21,OCR Workflow,2023-05-01T00:00:00Z,EMP021,2023-05-02,Passed,,93.5,INV-00626.pdf,Invoice under review.
627,INVREC00627,INV-00627,PO-2025-0240,PO0240,VEND041,Salesforce.com Inc.,2025-10-22,2025-11-21,GBP,441637.83,0,0,5,22081.89,463719.72,Paid,Paid,2025-10-30,Manual Entry,2025-10-22T00:00:00Z,EMP040,2025-10-29,Passed,,90.5,INV-00627.pdf,Three-way match completed.
628,INVREC00628,INV-00628,PO-2026-0399,PO0399,VEND052,Moody's Analytics,2026-05-10,2026-05-10,GBP,429931.91,4781.06,1911.87,20,85986.38,517830.16,Rejected,Unpaid,None,System Integration,2026-05-10T00:00:00Z,EMP005,2026-05-15,Passed,,88.5,INV-00628.pdf,Matched successfully against PO.
629,INVREC00629,INV-00629,PO-2026-0604,PO0604,VEND095,SKF Group,2026-11-29,2027-01-28,GBP,77684.89,1833.96,0,0,0,77684.89,Paid,Paid,2026-12-07,System Integration,2026-11-29T00:00:00Z,EMP017,2026-12-03,Passed,,91.3,INV-00629.pdf,Ready for payment.
630,INVREC00630,INV-00630,PO-2025-0412,PO0412,VEND098,Michelin North America,2025-08-22,2025-08-22,USD,153148.26,7522.22,0,0,0,153148.26,Pending,Unpaid,None,OCR Workflow,2025-08-22T00:00:00Z,None,None,Pending Approval,,97.7,INV-00630.pdf,Three-way match completed.
631,INVREC00631,INV-00631,PO-2025-0136,PO0136,VEND013,Quick Logistics,2025-06-15,2025-07-15,GBP,407349.41,0,0,10,40734.94,448084.35,Paid,Paid,2025-06-25,System Integration,2025-06-15T00:00:00Z,EMP006,2025-06-19,Passed,,92.2,INV-00631.pdf,Ready for payment.
632,INVREC00632,INV-00632,PO-2026-0886,PO0886,VEND089,DeWalt Industrial Tool Co.,2026-02-01,2026-02-01,INR,110847.57,1798.69,1436.73,5,5542.38,117826.68,Rejected,Unpaid,None,OCR Workflow,2026-02-01T00:00:00Z,EMP023,2026-02-08,Passed,,93.9,INV-00632.pdf,Matched successfully against PO.
633,INVREC00633,INV-00633,PO-2026-0437,PO0437,VEND043,Cisco Systems Inc.,2026-07-19,2026-09-17,GBP,36760.19,512.8,0,18,6616.83,43377.02,Rejected,Unpaid,None,System Integration,2026-07-19T00:00:00Z,EMP010,2026-07-21,Passed,,99.8,INV-00633.pdf,Ready for payment.
634,INVREC00634,INV-00634,PO-2024-0502,PO0502,VEND078,Cintas Corporation,2024-07-27,2024-08-26,USD,183748.84,0,0,18,33074.79,216823.63,Paid,Paid,2024-08-09,Manual Entry,2024-07-27T00:00:00Z,EMP031,2024-07-29,Passed,,92.2,INV-00634.pdf,Payment pending approval.
635,INVREC00635,INV-00635,PO-2025-0239,PO0239,VEND100,ZF Friedrichshafen AG,2025-02-07,2025-02-22,USD,58855.57,2853.2,0,5,2942.78,61798.35,Paid,Paid,2025-02-20,System Integration,2025-02-07T00:00:00Z,EMP017,2025-02-13,Passed,,89.2,INV-00635.pdf,Matched successfully against PO.
636,INVREC00636,INV-00636,PO-2026-0193,PO0193,VEND073,AT&T Business,2026-06-17,2026-08-01,SEK,334809.54,0,0,10,33480.95,368290.49,Paid,Paid,2026-06-29,System Integration,2026-06-17T00:00:00Z,EMP002,2026-06-23,Passed,,96.3,INV-00636.pdf,Invoice under review.
637,INVREC00637,INV-00637,PO-2024-0851,PO0851,VEND070,Tyco International,2024-10-20,2024-11-19,GBP,431292.34,13355.54,4514.25,20,86258.47,522065.06,Paid,Paid,2024-10-24,Manual Entry,2024-10-20T00:00:00Z,EMP029,2024-10-21,Passed,,99.5,INV-00637.pdf,Matched successfully against PO.
638,INVREC00638,INV-00638,PO-2025-0745,PO0745,VEND055,Deloitte & Touche LLP,2025-02-19,2025-04-05,EUR,386917.05,8621.19,0,10,38691.71,425608.76,Paid,Paid,2025-02-26,OCR Workflow,2025-02-19T00:00:00Z,EMP010,2025-02-24,Passed,,96.9,INV-00638.pdf,Ready for payment.
639,INVREC00639,INV-00639,PO-2023-0408,PO0408,VEND037,Atlas Air Worldwide,2023-03-21,2023-04-20,CHF,328203.63,12113.34,0,10,32820.36,361023.99,Paid,Paid,2023-03-29,System Integration,2023-03-21T00:00:00Z,EMP024,2023-03-27,Passed,,97.6,INV-00639.pdf,Invoice under review.
640,INVREC00640,INV-00640,PO-2024-0658,PO0658,VEND051,Thomson Reuters,2024-07-09,2024-07-09,USD,223773.61,0,0,18,40279.25,264052.86,Paid,Paid,2024-07-09,OCR Workflow,2024-07-09T00:00:00Z,EMP024,2024-07-13,Passed,,91.7,INV-00640.pdf,Ready for payment.
641,INVREC00641,INV-00641,PO-2023-0722,PO0722,VEND075,T-Mobile for Business,2023-02-23,2023-03-10,GBP,106700.97,0,3440.05,20,21340.19,131481.21,Paid,Paid,2023-03-01,Manual Entry,2023-02-23T00:00:00Z,EMP039,2023-02-25,Passed,,89.8,INV-00641.pdf,Matched successfully against PO.
642,INVREC00642,INV-00642,PO-2025-0669,PO0669,VEND055,Deloitte & Touche LLP,2025-07-02,2025-08-16,EUR,407161.03,0,1589.28,10,40716.1,449466.41,Paid,Paid,2025-07-17,System Integration,2025-07-02T00:00:00Z,EMP009,2025-07-03,Passed,,85.5,INV-00642.pdf,Payment pending approval.
643,INVREC00643,INV-00643,PO-2024-1408,PO1408,VEND015,Best Buy Corp,2024-05-26,2024-07-25,INR,273165,0,3141.6,0,0,276306.6,Paid,Paid,2024-06-03,System Integration,2024-05-26T00:00:00Z,EMP022,2024-06-01,Passed,,90.1,INV-00643.pdf,Ready for payment.
644,INVREC00644,INV-00644,PO-2026-0054,PO0054,VEND084,McMaster-Carr,2026-10-29,2026-11-28,GBP,498445.82,7324.54,4362.66,5,24922.29,527730.77,Paid,Paid,2026-11-08,Manual Entry,2026-10-29T00:00:00Z,EMP040,2026-11-05,Passed,,92.9,INV-00644.pdf,Ready for payment.
645,INVREC00645,INV-00645,PO-2025-1072,PO1072,VEND091,Ingersoll Rand,2025-10-24,2025-10-24,GBP,114649.75,0,2052.91,18,20636.96,137339.62,Paid,Paid,2025-10-24,OCR Workflow,2025-10-24T00:00:00Z,EMP005,2025-10-25,Passed,,95.4,INV-00645.pdf,Ready for payment.
646,INVREC00646,INV-00646,PO-2023-0689,PO0689,VEND100,ZF Friedrichshafen AG,2024-01-20,2024-02-19,USD,10082.27,0,0,0,0,10082.27,Paid,Paid,2024-02-09,OCR Workflow,2024-01-20T00:00:00Z,EMP017,2024-01-26,Passed,,96.8,INV-00646.pdf,Invoice under review.
647,INVREC00647,INV-00647,PO-2025-0387,PO0387,VEND036,Kuehne + Nagel,2025-07-12,2025-08-11,INR,437164.49,20235.05,0,18,78689.61,515854.1,Paid,Paid,2025-07-27,OCR Workflow,2025-07-12T00:00:00Z,EMP012,2025-07-19,Passed,,88.6,INV-00647.pdf,Ready for payment.
648,INVREC00648,INV-00648,PO-2026-1359,PO1359,VEND098,Michelin North America,2026-08-02,2026-08-02,USD,240246.42,0,2029.35,18,43244.36,285520.13,Paid,Paid,2026-08-02,System Integration,2026-08-02T00:00:00Z,EMP020,2026-08-08,Passed,,88.7,INV-00648.pdf,Invoice under review.
649,INVREC00649,INV-00649,PO-2024-0265,PO0265,VEND085,Fastenal Company,2024-06-17,2024-07-17,SEK,45771.21,0,2991.57,20,9154.24,57917.02,Rejected,Unpaid,None,Manual Entry,2024-06-17T00:00:00Z,EMP003,2024-06-21,Passed,,89.1,INV-00649.pdf,Matched successfully against PO.
650,INVREC00650,INV-00650,PO-2026-0463,PO0463,VEND047,Apple Inc.,2026-04-16,2026-05-16,GBP,419334.53,0,0,10,41933.45,461267.98,Paid,Paid,2026-04-27,Manual Entry,2026-04-16T00:00:00Z,EMP032,2026-04-23,Passed,,94.8,INV-00650.pdf,Three-way match completed.
651,INVREC00651,INV-00651,PO-2026-0999,PO0999,VEND002,Samira Hadid,2026-11-13,2026-12-28,INR,298323.83,10806.91,0,5,14916.19,313240.02,Rejected,Unpaid,None,Manual Entry,2026-11-13T00:00:00Z,EMP024,2026-11-17,Passed,,86.4,INV-00651.pdf,Payment pending approval.
652,INVREC00652,INV-00652,PO-2024-0840,PO0840,VEND086,W.W. Grainger International,2024-03-11,2024-04-10,EUR,99375.54,0,2072.78,0,0,101448.32,Pending,Unpaid,None,System Integration,2024-03-11T00:00:00Z,None,None,Pending Approval,,89,INV-00652.pdf,Payment pending approval.
653,INVREC00653,INV-00653,PO-2024-0134,PO0134,VEND078,Cintas Corporation,2024-06-14,2024-07-14,USD,87354.7,0,0,5,4367.73,91722.43,Paid,Paid,2024-06-27,OCR Workflow,2024-06-14T00:00:00Z,EMP018,2024-06-20,Passed,,90,INV-00653.pdf,Invoice under review.
654,INVREC00654,INV-00654,PO-2024-0561,PO0561,VEND012,Elite Services,2024-05-09,2024-06-23,SEK,79744.63,2697.05,0,18,14354.03,94098.66,Paid,Paid,2024-05-11,System Integration,2024-05-09T00:00:00Z,EMP029,2024-05-14,Passed,,97.3,INV-00654.pdf,Ready for payment.
655,INVREC00655,INV-00655,PO-2024-1216,PO1216,VEND030,Bosch Rexroth AG,2024-04-14,2024-06-13,CHF,52613.7,2545.04,0,5,2630.68,55244.38,Paid,Paid,2024-04-30,System Integration,2024-04-14T00:00:00Z,EMP030,2024-04-15,Passed,,97.7,INV-00655.pdf,Matched successfully against PO.
656,INVREC00656,INV-00656,PO-2024-0349,PO0349,VEND087,Hilti Corporation,2024-11-19,2024-12-19,CHF,18788.47,0,2957.73,20,3757.69,25503.89,Paid,Paid,2024-12-01,System Integration,2024-11-19T00:00:00Z,EMP006,2024-11-24,Passed,,93.1,INV-00656.pdf,Ready for payment.
657,INVREC00657,INV-00657,PO-2025-0973,PO0973,VEND080,Ecolab Inc.,2025-08-26,2025-09-25,INR,320115.74,0,829.3,0,0,320945.04,Pending,Unpaid,None,OCR Workflow,2025-08-26T00:00:00Z,None,None,Pending Approval,,96.4,INV-00657.pdf,Invoice under review.
658,INVREC00658,INV-00658,PO-2023-0962,PO0962,VEND100,ZF Friedrichshafen AG,2023-11-16,2023-12-16,USD,196514.72,0,2796.51,0,0,199311.23,Pending,Unpaid,None,Manual Entry,2023-11-16T00:00:00Z,None,None,Pending Approval,,91.7,INV-00658.pdf,Three-way match completed.
659,INVREC00659,INV-00659,PO-2024-0040,PO0040,VEND009,Office Furniture World,2024-08-25,2024-08-25,USD,461561.01,20878.86,0,0,0,461561.01,Rejected,Unpaid,None,System Integration,2024-08-25T00:00:00Z,EMP029,2024-08-31,Passed,,91.9,INV-00659.pdf,Matched successfully against PO.
660,INVREC00660,INV-00660,PO-2026-0012,PO0012,VEND017,Pinnacle Partners,2026-04-13,2026-05-28,CHF,382589.76,0,1707.08,10,38258.98,422555.82,Paid,Paid,2026-04-14,OCR Workflow,2026-04-13T00:00:00Z,EMP032,2026-04-16,Passed,,88.3,INV-00660.pdf,Three-way match completed.
661,INVREC00661,INV-00661,PO-2023-1177,PO1177,VEND051,Thomson Reuters,2023-02-01,2023-02-16,USD,25515,0,3422.76,0,0,28937.76,Pending,Unpaid,None,System Integration,2023-02-01T00:00:00Z,None,None,Pending Approval,,98.6,INV-00661.pdf,Invoice under review.
662,INVREC00662,INV-00662,PO-2025-0781,PO0781,VEND064,Aramark Corporation,2025-07-05,2025-08-04,EUR,193677.37,0,0,5,9683.87,203361.24,Paid,Paid,2025-07-18,OCR Workflow,2025-07-05T00:00:00Z,EMP028,2025-07-06,Passed,,95.3,INV-00662.pdf,Matched successfully against PO.
663,INVREC00663,INV-00663,PO-2023-0274,PO0274,VEND087,Hilti Corporation,2023-07-08,2023-08-07,CHF,414090.91,0,0,18,74536.36,488627.27,Rejected,Unpaid,None,OCR Workflow,2023-07-08T00:00:00Z,EMP017,2023-07-12,Passed,,92,INV-00663.pdf,Payment pending approval.
664,INVREC00664,INV-00664,PO-2024-1106,PO1106,VEND001,ABCD & CO,2024-08-27,2024-08-27,SEK,431983.65,0,4007.7,10,43198.36,479189.71,Paid,Paid,2024-08-27,Manual Entry,2024-08-27T00:00:00Z,EMP039,2024-09-03,Passed,,96.7,INV-00664.pdf,Three-way match completed.
665,INVREC00665,INV-00665,PO-2023-0098,PO0098,VEND030,Bosch Rexroth AG,2023-10-18,2023-11-17,CHF,335391.51,0,0,20,67078.3,402469.81,Rejected,Unpaid,None,System Integration,2023-10-18T00:00:00Z,None,None,Rejected,Invoice amount mismatch,85.9,INV-00665.pdf,Payment pending approval.
666,INVREC00666,INV-00666,PO-2026-0839,PO0839,VEND088,Makita Corporation,2026-12-08,2027-01-07,CHF,340678.11,10904.41,2478.17,10,34067.81,377224.09,Paid,Paid,2026-12-27,Manual Entry,2026-12-08T00:00:00Z,EMP030,2026-12-10,Passed,,88.6,INV-00666.pdf,Matched successfully against PO.
667,INVREC00667,INV-00667,PO-2023-0966,PO0966,VEND015,Best Buy Corp,2023-06-24,2023-07-24,INR,464660.74,0,729.39,5,23233.04,488623.17,Rejected,Unpaid,None,OCR Workflow,2023-06-24T00:00:00Z,EMP024,2023-06-26,Passed,,98.7,INV-00667.pdf,Ready for payment.
668,INVREC00668,INV-00668,PO-2025-1322,PO1322,VEND026,General Electric,2025-05-23,2025-06-07,SEK,214009.45,7297.19,3766.78,10,21400.94,239177.17,Paid,Paid,2025-06-05,Manual Entry,2025-05-23T00:00:00Z,EMP008,2025-05-28,Passed,,85.2,INV-00668.pdf,Three-way match completed.
669,INVREC00669,INV-00669,PO-2023-0690,PO0690,VEND016,New Horizons,2023-04-08,2023-04-23,GBP,93911.77,0,2940.21,10,9391.18,106243.16,Paid,Paid,2023-04-23,System Integration,2023-04-08T00:00:00Z,EMP008,2023-04-15,Passed,,98.6,INV-00669.pdf,Invoice under review.
670,INVREC00670,INV-00670,PO-2026-1097,PO1097,VEND029,Rockwell Automation,2026-02-16,2026-03-18,USD,147958.1,0,0,0,0,147958.1,Paid,Paid,2026-03-07,System Integration,2026-02-16T00:00:00Z,EMP034,2026-02-22,Passed,,96.4,INV-00670.pdf,Matched successfully against PO.
671,INVREC00671,INV-00671,PO-2024-0450,PO0450,VEND075,T-Mobile for Business,2024-11-18,2024-12-18,GBP,177740.64,0,0,10,17774.06,195514.7,Rejected,Unpaid,None,Manual Entry,2024-11-18T00:00:00Z,EMP029,2024-11-22,Passed,,99.6,INV-00671.pdf,Ready for payment.
672,INVREC00672,INV-00672,PO-2024-0694,PO0694,VEND089,DeWalt Industrial Tool Co.,2024-07-29,2024-09-12,INR,216703.11,0,728.51,5,10835.16,228266.78,Paid,Paid,2024-08-08,System Integration,2024-07-29T00:00:00Z,EMP009,2024-08-01,Passed,,94.7,INV-00672.pdf,Matched successfully against PO.
673,INVREC00673,INV-00673,PO-2026-0054,PO0054,VEND084,McMaster-Carr,2026-10-05,2026-11-04,GBP,498445.82,0,4362.66,5,24922.29,527730.77,Rejected,Unpaid,None,OCR Workflow,2026-10-05T00:00:00Z,EMP018,2026-10-09,Passed,,97.8,INV-00673.pdf,Three-way match completed.
674,INVREC00674,INV-00674,PO-2025-0733,PO0733,VEND084,McMaster-Carr,2025-05-27,2025-06-26,GBP,366684.75,0,0,0,0,366684.75,Rejected,Unpaid,None,OCR Workflow,2025-05-27T00:00:00Z,EMP017,2025-05-29,Passed,,98.5,INV-00674.pdf,Invoice under review.
675,INVREC00675,INV-00675,PO-2023-1482,PO1482,VEND018,Summit Systems,2023-07-11,2023-07-11,EUR,446414.78,8949.08,0,5,22320.74,468735.52,Paid,Paid,2023-07-11,System Integration,2023-07-11T00:00:00Z,EMP029,2023-07-12,Passed,,85.2,INV-00675.pdf,Matched successfully against PO.
676,INVREC00676,INV-00676,PO-2026-1105,PO1105,VEND015,Best Buy Corp,2026-08-28,2026-09-27,INR,14095.58,0,0,10,1409.56,15505.14,Paid,Paid,2026-09-01,Manual Entry,2026-08-28T00:00:00Z,EMP001,2026-09-04,Passed,,90.7,INV-00676.pdf,Invoice under review.
677,INVREC00677,INV-00677,PO-2026-0394,PO0394,VEND090,Snap-on Incorporated,2026-06-17,2026-08-01,GBP,492024.51,12340.48,0,18,88564.41,580588.92,Rejected,Unpaid,None,Manual Entry,2026-06-17T00:00:00Z,EMP016,2026-06-23,Passed,,92.4,INV-00677.pdf,Invoice under review.
678,INVREC00678,INV-00678,PO-2024-1296,PO1296,VEND076,Comcast Business,2024-10-26,2024-12-10,GBP,251573.81,0,3673.44,10,25157.38,280404.63,Rejected,Unpaid,None,Manual Entry,2024-10-26T00:00:00Z,EMP026,2024-10-30,Passed,,89.3,INV-00678.pdf,Three-way match completed.
679,INVREC00679,INV-00679,PO-2024-1416,PO1416,VEND048,Cummins Inc.,2024-03-06,2024-04-05,EUR,16662.98,0,0,5,833.15,17496.13,Pending,Unpaid,None,OCR Workflow,2024-03-06T00:00:00Z,None,None,Pending Approval,,95.6,INV-00679.pdf,Payment pending approval.
680,INVREC00680,INV-00680,PO-2025-0084,PO0084,VEND083,MSC Industrial Direct,2025-08-13,2025-09-27,SEK,224037.54,0,0,5,11201.88,235239.42,Paid,Paid,2025-08-19,OCR Workflow,2025-08-13T00:00:00Z,EMP026,2025-08-17,Passed,,90.9,INV-00680.pdf,Matched successfully against PO.
681,INVREC00681,INV-00681,PO-2023-0273,PO0273,VEND066,Jones Lang LaSalle,2023-07-17,2023-07-17,CHF,210813.05,0,4516.17,18,37946.35,253275.57,Paid,Paid,2023-07-17,System Integration,2023-07-17T00:00:00Z,EMP029,2023-07-21,Passed,,92.4,INV-00681.pdf,Payment pending approval.
682,INVREC00682,INV-00682,PO-2024-0694,PO0694,VEND089,DeWalt Industrial Tool Co.,2024-08-22,2024-10-06,INR,216703.11,0,728.51,5,10835.16,228266.78,Rejected,Unpaid,None,System Integration,2024-08-22T00:00:00Z,EMP020,2024-08-27,Passed,,87.4,INV-00682.pdf,Payment pending approval.
683,INVREC00683,INV-00683,PO-2023-0188,PO0188,VEND037,Atlas Air Worldwide,2023-06-21,2023-08-20,CHF,274283.11,0,0,0,0,274283.11,Rejected,Unpaid,None,OCR Workflow,2023-06-21T00:00:00Z,EMP028,2023-06-24,Passed,,94.7,INV-00683.pdf,Three-way match completed.
684,INVREC00684,INV-00684,PO-2025-1256,PO1256,VEND052,Moody's Analytics,2025-05-23,2025-07-07,GBP,280392.73,0,0,20,56078.55,336471.28,Rejected,Unpaid,None,OCR Workflow,2025-05-23T00:00:00Z,EMP015,2025-05-24,Passed,,91.7,INV-00684.pdf,Ready for payment.
685,INVREC00685,INV-00685,PO-2025-1270,PO1270,VEND016,New Horizons,2025-09-19,2025-09-19,GBP,67045.03,0,4287.18,10,6704.5,78036.71,Rejected,Unpaid,None,Manual Entry,2025-09-19T00:00:00Z,EMP016,2025-09-24,Passed,,85.6,INV-00685.pdf,Ready for payment.
686,INVREC00686,INV-00686,PO-2024-0693,PO0693,VEND020,Alpha Industries,2024-10-22,2024-12-06,SEK,433530.81,18791.4,3866.33,18,78035.55,515432.69,Rejected,Unpaid,None,Manual Entry,2024-10-22T00:00:00Z,None,None,Rejected,Invoice amount mismatch,92.2,INV-00686.pdf,Payment pending approval.
687,INVREC00687,INV-00687,PO-2026-1062,PO1062,VEND093,Regal Beloit Corporation,2026-07-04,2026-07-04,CHF,305226.19,12237.05,0,20,61045.24,366271.43,Paid,Paid,2026-07-04,OCR Workflow,2026-07-04T00:00:00Z,EMP007,2026-07-11,Passed,,85.4,INV-00687.pdf,Payment pending approval.
688,INVREC00688,INV-00688,PO-2023-1237,PO1237,VEND087,Hilti Corporation,2023-12-19,2024-01-18,CHF,214594.66,0,183,20,42918.93,257696.59,Paid,Paid,2023-12-29,System Integration,2023-12-19T00:00:00Z,EMP006,2023-12-25,Passed,,92.1,INV-00688.pdf,Invoice under review.
689,INVREC00689,INV-00689,PO-2024-0977,PO0977,VEND017,Pinnacle Partners,2024-09-12,2024-10-12,CHF,399133.37,0,0,10,39913.34,439046.71,Paid,Paid,2024-09-14,Manual Entry,2024-09-12T00:00:00Z,EMP007,2024-09-14,Passed,,93.2,INV-00689.pdf,Three-way match completed.
690,INVREC00690,INV-00690,PO-2025-0306,PO0306,VEND045,Hewlett Packard Enterprise,2025-09-27,2025-09-27,CHF,276702.03,12772.01,3431.91,10,27670.2,307804.14,Paid,Paid,2025-09-27,System Integration,2025-09-27T00:00:00Z,EMP031,2025-10-02,Passed,,86.2,INV-00690.pdf,Matched successfully against PO.
691,INVREC00691,INV-00691,PO-2024-0584,PO0584,VEND022,Siemens AG,2024-03-20,2024-03-20,USD,268129.86,0,0,20,53625.97,321755.83,Paid,Paid,2024-03-20,OCR Workflow,2024-03-20T00:00:00Z,EMP015,2024-03-25,Passed,,98.9,INV-00691.pdf,Payment pending approval.
692,INVREC00692,INV-00692,PO-2026-0756,PO0756,VEND052,Moody's Analytics,2026-08-11,2026-09-10,GBP,427249.04,0,2044.52,0,0,429293.56,Pending,Unpaid,None,System Integration,2026-08-11T00:00:00Z,None,None,Pending Approval,,88.6,INV-00692.pdf,Three-way match completed.
693,INVREC00693,INV-00693,PO-2026-1389,PO1389,VEND067,"CBRE Group, Inc.",2026-09-19,2026-10-19,EUR,493114.27,0,0,10,49311.43,542425.7,Paid,Paid,2026-09-20,System Integration,2026-09-19T00:00:00Z,EMP039,2026-09-24,Passed,,91.4,INV-00693.pdf,Ready for payment.
694,INVREC00694,INV-00694,PO-2023-0080,PO0080,VEND018,Summit Systems,2023-11-16,2023-12-16,EUR,89398.75,0,0,5,4469.94,93868.69,Paid,Paid,2023-11-17,Manual Entry,2023-11-16T00:00:00Z,EMP005,2023-11-20,Passed,,85.1,INV-00694.pdf,Invoice under review.
695,INVREC00695,INV-00695,PO-2026-1393,PO1393,VEND014,Modern Office Co,2026-03-09,2026-03-24,USD,366941.92,4854.08,0,0,0,366941.92,Rejected,Unpaid,None,OCR Workflow,2026-03-09T00:00:00Z,EMP026,2026-03-14,Passed,,95,INV-00695.pdf,Invoice under review.
696,INVREC00696,INV-00696,PO-2023-0914,PO0914,VEND090,Snap-on Incorporated,2023-07-26,2023-08-10,GBP,396037.96,9871.33,0,0,0,396037.96,Paid,Paid,2023-08-07,Manual Entry,2023-07-26T00:00:00Z,EMP008,2023-07-30,Passed,,85.5,INV-00696.pdf,Payment pending approval.
